time,ahu_reaPFanRet_y,ahu_reaPFanSup_y,reaPEle_y,reaPFan_y,reaPPum_y
691650,0.0,0.0,217.62764985713562,0.0,217.62764985713562
691680,0.0,0.0,217.6154365717134,0.0,217.6154365717134
691710,0.0,0.0,217.6038030818134,0.0,217.6038030818134
691740,0.0,0.0,217.59293919102905,0.0,217.59293919102905
691770,0.0,0.0,217.58302283778974,0.0,217.58302283778974
691800,0.0,0.0,217.57421517843298,0.0,217.57421517843298
691830,0.0,0.0,217.56666121226377,0.0,217.56666121226377
691860,0.0,0.0,217.56049882997166,0.0,217.56049882997166
691890,0.0,0.0,217.55584113450877,0.0,217.55584113450877
691920,0.0,0.0,217.55278022227841,0.0,217.55278022227841
691950,0.0,0.0,217.55138676598307,0.0,217.55138676598307
691980,0.0,0.0,217.5517095266365,0.0,217.5517095266365
692010,0.0,0.0,217.55377501842693,0.0,217.55377501842693
692040,0.0,0.0,217.55758740266424,0.0,217.55758740266424
692070,0.0,0.0,217.5631286341448,0.0,217.5631286341448
692100,0.0,0.0,217.57036910350823,0.0,217.57036910350823
692130,0.0,0.0,217.57978355659625,0.0,217.57978355659625
692160,0.0,0.0,217.59041794171185,0.0,217.59041794171185
692190,0.0,0.0,217.6022833105535,0.0,217.6022833105535
692220,0.0,0.0,217.61542296091835,0.0,217.61542296091835
692250,0.0,0.0,217.62973947428378,0.0,217.62973947428378
692280,0.0,0.0,217.64509264160932,0.0,217.64509264160932
692310,0.0,0.0,217.66132362441041,0.0,217.66132362441041
692340,0.0,0.0,217.6782619713034,0.0,217.6782619713034
692370,0.0,0.0,217.69572888403516,0.0,217.69572888403516
692400,0.0,0.0,217.7135397513112,0.0,217.7135397513112
692430,0.0,0.0,217.7315065860953,0.0,217.7315065860953
692460,0.0,0.0,217.74944047597845,0.0,217.74944047597845
692490,0.0,0.0,217.7671540425116,0.0,217.7671540425116
692520,0.0,0.0,217.78446388287745,0.0,217.78446388287745
692550,0.0,0.0,217.80119296184938,0.0,217.80119296184938
692580,0.0,0.0,217.81717292106325,0.0,217.81717292106325
692610,0.0,0.0,217.8322462730777,0.0,217.8322462730777
692640,0.0,0.0,217.84626844861532,0.0,217.84626844861532
692670,0.0,0.0,217.8591096668566,0.0,217.8591096668566
692700,0.0,0.0,217.87065395401586,0.0,217.87065395401586
692730,0.0,0.0,217.8808072812038,0.0,217.8808072812038
692760,0.0,0.0,217.88949636124616,0.0,217.88949636124616
692790,0.0,0.0,217.89666547430662,0.0,217.89666547430662
692820,0.0,0.0,217.90227910383433,0.0,217.90227910383433
692850,0.0,0.0,217.9063225015003,0.0,217.9063225015003
692880,0.0,0.0,217.90880180985107,0.0,217.90880180985107
692910,0.0,0.0,217.90974384108256,0.0,217.90974384108256
692940,0.0,0.0,217.9091955506378,0.0,217.9091955506378
692970,0.0,0.0,217.90722322806934,0.0,217.90722322806934
693000,0.0,0.0,217.90390588448759,0.0,217.90390588448759
693030,0.0,0.0,217.89898426392378,0.0,217.89898426392378
693060,0.0,0.0,217.89319230935004,0.0,217.89319230935004
693090,0.0,0.0,217.88655581139497,0.0,217.88655581139497
693120,0.0,0.0,217.8790916156364,0.0,217.8790916156364
693150,0.0,0.0,217.8709302876794,0.0,217.8709302876794
693180,0.0,0.0,217.86223180705127,0.0,217.86223180705127
693210,0.0,0.0,217.85316323089475,0.0,217.85316323089475
693240,0.0,0.0,217.84389373141036,0.0,217.84389373141036
693270,0.0,0.0,217.83459273028538,0.0,217.83459273028538
693300,0.0,0.0,217.8254280776265,0.0,217.8254280776265
693330,0.0,0.0,217.81656403365645,0.0,217.81656403365645
693360,0.0,0.0,217.8081592097653,0.0,217.8081592097653
693390,0.0,0.0,217.80036457901912,0.0,217.80036457901912
693420,0.0,0.0,217.7933216086904,0.0,217.7933216086904
693450,0.0,0.0,217.78716054251808,0.0,217.78716054251808
693480,0.0,0.0,217.78199885148928,0.0,217.78199885148928
693510,0.0,0.0,217.7779398681039,0.0,217.7779398681039
693540,0.0,0.0,217.77507161699916,0.0,217.77507161699916
693570,0.0,0.0,217.7734658512472,0.0,217.7734658512472
693600,0.0,0.0,217.77317964827287,0.0,217.77317964827287
693630,0.0,0.0,217.77424668426124,0.0,217.77424668426124
693660,0.0,0.0,217.77668344625542,0.0,217.77668344625542
693690,0.0,0.0,217.78049069357064,0.0,217.78049069357064
693720,0.0,0.0,217.78565191184288,0.0,217.78565191184288
693750,0.0,0.0,217.79213339145448,0.0,217.79213339145448
693780,0.0,0.0,217.79988468925274,0.0,217.79988468925274
693810,0.0,0.0,217.80883935362172,0.0,217.80883935362172
693840,0.0,0.0,217.81891586376392,0.0,217.81891586376392
693870,0.0,0.0,217.83001875788153,0.0,217.83001875788153
693900,0.0,0.0,217.84204417448214,0.0,217.84204417448214
693930,0.0,0.0,217.8550940830015,0.0,217.8550940830015
693960,0.0,0.0,217.86864422452555,0.0,217.86864422452555
693990,0.0,0.0,217.88263767861758,0.0,217.88263767861758
694020,0.0,0.0,217.8970098696428,0.0,217.8970098696428
694050,0.0,0.0,217.9116268963974,0.0,217.9116268963974
694080,0.0,0.0,217.92633883620718,0.0,217.92633883620718
694110,0.0,0.0,217.94099452686362,0.0,217.94099452686362
694140,0.0,0.0,217.9554452368434,0.0,217.9554452368434
694170,0.0,0.0,217.96954630480792,0.0,217.96954630480792
694200,0.0,0.0,217.9831587350115,0.0,217.9831587350115
694230,0.0,0.0,217.99615089778172,0.0,217.99615089778172
694260,0.0,0.0,218.0084002164177,0.0,218.0084002164177
694290,0.0,0.0,218.01979475540338,0.0,218.01979475540338
694320,0.0,0.0,218.0302346651276,0.0,218.0302346651276
694350,0.0,0.0,218.03963345709906,0.0,218.03963345709906
694380,0.0,0.0,218.04791909055473,0.0,218.04791909055473
694410,0.0,0.0,218.05503485478013,0.0,218.05503485478013
694440,0.0,0.0,218.0609400348336,0.0,218.0609400348336
694470,0.0,0.0,218.06561035125293,0.0,218.06561035125293
694500,0.0,0.0,218.0690394083029,0.0,218.0690394083029
694530,0.0,0.0,218.07123818923452,0.0,218.07123818923452
694560,0.0,0.0,218.0722329203987,0.0,218.0722329203987
694590,0.0,0.0,218.07206487107808,0.0,218.07206487107808
694620,0.0,0.0,218.07079017103356,0.0,218.07079017103356
694650,0.0,0.0,218.0684790404612,0.0,218.0684790404612
694680,0.0,0.0,218.06521475575937,0.0,218.06521475575937
694710,0.0,0.0,218.0610924170946,0.0,218.0610924170946
694740,0.0,0.0,218.05621755598645,0.0,218.05621755598645
694770,0.0,0.0,218.0507046130186,0.0,218.0507046130186
694800,0.0,0.0,218.04467109013842,0.0,218.04467109013842
694830,0.0,0.0,218.03814341230085,0.0,218.03814341230085
694860,0.0,0.0,218.03145732601013,0.0,218.03145732601013
694890,0.0,0.0,218.02469120906298,0.0,218.02469120906298
694920,0.0,0.0,218.0179418957083,0.0,218.0179418957083
694950,0.0,0.0,218.01133361615885,0.0,218.01133361615885
694980,0.0,0.0,218.00499392111058,0.0,218.00499392111058
695010,0.0,0.0,217.99904642568384,0.0,217.99904642568384
695040,0.0,0.0,217.99360823227954,0.0,217.99360823227954
695070,0.0,0.0,217.98878841025444,0.0,217.98878841025444
695100,0.0,0.0,217.98468670999364,0.0,217.98468670999364
695130,0.0,0.0,217.98139239501384,0.0,217.98139239501384
695160,0.0,0.0,217.97898707754862,0.0,217.97898707754862
695190,0.0,0.0,217.97753058509747,0.0,217.97753058509747
695220,0.0,0.0,217.97707384419283,0.0,217.97707384419283
695250,0.0,0.0,217.97765738337426,0.0,217.97765738337426
695280,0.0,0.0,217.97930638821023,0.0,217.97930638821023
695310,0.0,0.0,217.98203130991138,0.0,217.98203130991138
695340,0.0,0.0,217.98582822861755,0.0,217.98582822861755
695370,0.0,0.0,217.99067913751423,0.0,217.99067913751423
695400,0.0,0.0,217.99654889457128,0.0,217.99654889457128
695430,0.0,0.0,218.00339218491365,0.0,218.00339218491365
695460,0.0,0.0,218.01115241538955,0.0,218.01115241538955
695490,0.0,0.0,218.01976084329297,0.0,218.01976084329297
695520,0.0,0.0,218.02913807348878,0.0,218.02913807348878
695550,0.0,0.0,218.03919517503948,0.0,218.03919517503948
695580,0.0,0.0,218.0498348982909,0.0,218.0498348982909
695610,0.0,0.0,218.06095299107804,0.0,218.06095299107804
695640,0.0,0.0,218.07243960062104,0.0,218.07243960062104
695670,0.0,0.0,218.08418074356305,0.0,218.08418074356305
695700,0.0,0.0,218.0960647190489,0.0,218.0960647190489
695730,0.0,0.0,218.10794804909582,0.0,218.10794804909582
695760,0.0,0.0,218.11969930381565,0.0,218.11969930381565
695790,0.0,0.0,218.13123510722778,0.0,218.13123510722778
695820,0.0,0.0,218.14244515303432,0.0,218.14244515303432
695850,0.0,0.0,218.1532257052982,0.0,218.1532257052982
695880,0.0,0.0,218.163478385823,0.0,218.163478385823
695910,0.0,0.0,218.17312775433638,0.0,218.17312775433638
695940,0.0,0.0,218.18207302231713,0.0,218.18207302231713
695970,0.0,0.0,218.1900453024532,0.0,218.1900453024532
696000,0.0,0.0,218.19705653105333,0.0,218.19705653105333
696030,0.0,0.0,218.20327835975965,0.0,218.20327835975965
696060,0.0,0.0,218.20868160629794,0.0,218.20868160629794
696090,0.0,0.0,218.21320748502868,0.0,218.21320748502868
696120,0.0,0.0,218.2167863489792,0.0,218.2167863489792
696150,0.0,0.0,218.21940999896998,0.0,218.21940999896998
696180,0.0,0.0,218.22109347116938,0.0,218.22109347116938
696210,0.0,0.0,218.22186132254043,0.0,218.22186132254043
696240,0.0,0.0,218.22175158144594,0.0,218.22175158144594
696270,0.0,0.0,218.22081360915442,0.0,218.22081360915442
696300,0.0,0.0,218.21910731740823,0.0,218.21910731740823
696330,0.0,0.0,218.21670232809902,0.0,218.21670232809902
696360,0.0,0.0,218.2136769720829,0.0,218.2136769720829
696390,0.0,0.0,218.21011715654805,0.0,218.21011715654805
696420,0.0,0.0,218.20611513456157,0.0,218.20611513456157
696450,0.0,0.0,218.20176820104928,0.0,218.20176820104928
696480,0.0,0.0,218.19717733636895,0.0,218.19717733636895
696510,0.0,0.0,218.19244581662335,0.0,218.19244581662335
696540,0.0,0.0,218.18768035725702,0.0,218.18768035725702
696570,0.0,0.0,218.1829725987044,0.0,218.1829725987044
696600,0.0,0.0,218.17842620158137,0.0,218.17842620158137
696630,0.0,0.0,218.17424715186633,0.0,218.17424715186633
696660,0.0,0.0,218.17039397657052,0.0,218.17039397657052
696690,0.0,0.0,218.1669554609706,0.0,218.1669554609706
696720,0.0,0.0,218.1640437998761,0.0,218.1640437998761
696750,0.0,0.0,218.16181280116504,0.0,218.16181280116504
696780,0.0,0.0,218.16035800510053,0.0,218.16035800510053
696810,0.0,0.0,218.159510513401,0.0,218.159510513401
696840,0.0,0.0,218.15938481363168,0.0,218.15938481363168
696870,0.0,0.0,218.16006303274511,0.0,218.16006303274511
696900,0.0,0.0,218.16157349293778,0.0,218.16157349293778
696930,0.0,0.0,218.1639259106795,0.0,218.1639259106795
696960,0.0,0.0,218.16711982374346,0.0,218.16711982374346
696990,0.0,0.0,218.17114505018685,0.0,218.17114505018685
697020,0.0,0.0,218.17598113518073,0.0,218.17598113518073
697050,0.0,0.0,218.18159726043055,0.0,218.18159726043055
697080,0.0,0.0,218.187952587897,0.0,218.187952587897
697110,0.0,0.0,218.1949968493708,0.0,218.1949968493708
697140,0.0,0.0,218.20267108208168,0.0,218.20267108208168
697170,0.0,0.0,218.21090847332715,0.0,218.21090847332715
697200,0.0,0.0,218.21963904602913,0.0,218.21963904602913
697230,0.0,0.0,218.22878322087115,0.0,218.22878322087115
697260,0.0,0.0,218.2382530735795,0.0,218.2382530735795
697290,0.0,0.0,218.24794957936578,0.0,218.24794957936578
697320,0.0,0.0,218.25778515290335,0.0,218.25778515290335
697350,0.0,0.0,218.26767335044846,0.0,218.26767335044846
697380,0.0,0.0,218.27753876863542,0.0,218.27753876863542
697410,0.0,0.0,218.28728043335602,0.0,218.28728043335602
697440,0.0,0.0,218.29680687643122,0.0,218.29680687643122
697470,0.0,0.0,218.30602382455686,0.0,218.30602382455686
697500,0.0,0.0,218.31485924031622,0.0,218.31485924031622
697530,0.0,0.0,218.32306491532282,0.0,218.32306491532282
697560,0.0,0.0,218.33082074127412,0.0,218.33082074127412
697590,0.0,0.0,218.3380608380194,0.0,218.3380608380194
697620,0.0,0.0,218.34468988923123,0.0,218.34468988923123
697650,0.0,0.0,218.35065682577718,0.0,218.35065682577718
697680,0.0,0.0,218.3559274282633,0.0,218.3559274282633
697710,0.0,0.0,218.36047881432407,0.0,218.36047881432407
697740,0.0,0.0,218.36429841696875,0.0,218.36429841696875
697770,0.0,0.0,218.36738381357466,0.0,218.36738381357466
697800,0.0,0.0,218.36974262650818,0.0,218.36974262650818
697830,0.0,0.0,218.37139232984694,0.0,218.37139232984694
697860,0.0,0.0,218.37235993044035,0.0,218.37235993044035
697890,0.0,0.0,218.37268152192195,0.0,218.37268152192195
697920,0.0,0.0,218.3724017178112,0.0,218.3724017178112
697950,0.0,0.0,218.37157297268192,0.0,218.37157297268192
697980,0.0,0.0,218.3702548025344,0.0,218.3702548025344
698010,0.0,0.0,218.36851291606905,0.0,218.36851291606905
698040,0.0,0.0,218.36641827077503,0.0,218.36641827077503
698070,0.0,0.0,218.36404606728686,0.0,218.36404606728686
698100,0.0,0.0,218.36147653873303,0.0,218.36147653873303
698130,0.0,0.0,218.35879018256838,0.0,218.35879018256838
698160,0.0,0.0,218.3560669787397,0.0,218.3560669787397
698190,0.0,0.0,218.35338797802822,0.0,218.35338797802822
698220,0.0,0.0,218.35083319068826,0.0,218.35083319068826
698250,0.0,0.0,218.34848043984329,0.0,218.34848043984329
698280,0.0,0.0,218.34640432228895,0.0,218.34640432228895
698310,0.0,0.0,218.34467524412293,0.0,218.34467524412293
698340,0.0,0.0,218.34335851921932,0.0,218.34335851921932
698370,0.0,0.0,218.34251355412383,0.0,218.34251355412383
698400,0.0,0.0,218.3421897861866,0.0,218.3421897861866
698430,0.0,0.0,218.3426262044213,0.0,218.3426262044213
698460,0.0,0.0,218.34357284990693,0.0,218.34357284990693
698490,0.0,0.0,218.34508456597564,0.0,218.34508456597564
698520,0.0,0.0,218.3472418463526,0.0,218.3472418463526
698550,0.0,0.0,218.35006613706923,0.0,218.35006613706923
698580,0.0,0.0,218.3535597378817,0.0,218.3535597378817
698610,0.0,0.0,218.35771509125607,0.0,218.35771509125607
698640,0.0,0.0,218.3625161657996,0.0,218.3625161657996
698670,0.0,0.0,218.36793860116092,0.0,218.36793860116092
698700,0.0,0.0,218.37394994623682,0.0,218.37394994623682
698730,0.0,0.0,218.38051009472747,0.0,218.38051009472747
698760,0.0,0.0,218.38757186151568,0.0,218.38757186151568
698790,0.0,0.0,218.39508166084974,0.0,218.39508166084974
698820,0.0,0.0,218.40298026723642,0.0,218.40298026723642
698850,0.0,0.0,218.41120364616012,0.0,218.41120364616012
698880,0.0,0.0,218.41968384393306,0.0,218.41968384393306
698910,0.0,0.0,218.4283499243614,0.0,218.4283499243614
698940,0.0,0.0,218.4371289404637,0.0,218.4371289404637
698970,0.0,0.0,218.44594692809375,0.0,218.44594692809375
699000,0.0,0.0,218.4547254089475,0.0,218.4547254089475
699030,0.0,0.0,218.46339308117618,0.0,218.46339308117618
699060,0.0,0.0,218.47188170837015,0.0,218.47188170837015
699090,0.0,0.0,218.4801239253808,0.0,218.4801239253808
699120,0.0,0.0,218.48805586199748,0.0,218.48805586199748
699150,0.0,0.0,218.49561818067238,0.0,218.49561818067238
699180,0.0,0.0,218.5027569148822,0.0,218.5027569148822
699210,0.0,0.0,218.5094241858778,0.0,218.5094241858778
699240,0.0,0.0,218.51557881769645,0.0,218.51557881769645
699270,0.0,0.0,218.5211868517323,0.0,218.5211868517323
699300,0.0,0.0,218.52622301062235,0.0,218.52622301062235
699330,0.0,0.0,218.53036748153218,0.0,218.53036748153218
699360,0.0,0.0,218.5339105631915,0.0,218.5339105631915
699390,0.0,0.0,218.5368621644981,0.0,218.5368621644981
699420,0.0,0.0,218.53923990353437,0.0,218.53923990353437
699450,0.0,0.0,218.54106870028133,0.0,218.54106870028133
699480,0.0,0.0,218.54238028236318,0.0,218.54238028236318
699510,0.0,0.0,218.54321260810096,0.0,218.54321260810096
699540,0.0,0.0,218.54360921729884,0.0,218.54360921729884
699570,0.0,0.0,218.5436185205603,0.0,218.5436185205603
699600,0.0,0.0,218.54329303852683,0.0,218.54329303852683
699630,0.0,0.0,218.54268860272475,0.0,218.54268860272475
699660,0.0,0.0,218.54186353025057,0.0,218.54186353025057
699690,0.0,0.0,218.54087778407802,0.0,218.54087778407802
699720,0.0,0.0,218.53979213100928,0.0,218.53979213100928
699750,0.0,0.0,218.53866730888393,0.0,218.53866730888393
699780,0.0,0.0,218.537563213847,0.0,218.537563213847
699810,0.0,0.0,218.53653811851268,0.0,218.53653811851268
699840,0.0,0.0,218.53564793039698,0.0,218.53564793039698
699870,0.0,0.0,218.53494549953427,0.0,218.53494549953427
699900,0.0,0.0,218.53447998345297,0.0,218.53447998345297
699930,0.0,0.0,218.5342963212788,0.0,218.5342963212788
699960,0.0,0.0,218.53443455097224,0.0,218.53443455097224
699990,0.0,0.0,218.53492965585968,0.0,218.53492965585968
700020,0.0,0.0,218.53581103546753,0.0,218.53581103546753
700050,0.0,0.0,218.53710228315856,0.0,218.53710228315856
700080,0.0,0.0,218.53882100212064,0.0,218.53882100212064
700110,0.0,0.0,218.54097870388102,0.0,218.54097870388102
700140,0.0,0.0,218.54358078906753,0.0,218.54358078906753
700170,0.0,0.0,218.54662660899447,0.0,218.54662660899447
700200,0.0,0.0,218.5499655380881,0.0,218.5499655380881
700230,0.0,0.0,218.5538787692262,0.0,218.5538787692262
700260,0.0,0.0,218.55820099058064,0.0,218.55820099058064
700290,0.0,0.0,218.56290934391083,0.0,218.56290934391083
700320,0.0,0.0,218.56797629978044,0.0,218.56797629978044
700350,0.0,0.0,218.57337012137944,0.0,218.57337012137944
700380,0.0,0.0,218.57905537465362,0.0,218.57905537465362
700410,0.0,0.0,218.58499347673646,0.0,218.58499347673646
700440,0.0,0.0,218.59114327528803,0.0,218.59114327528803
700470,0.0,0.0,218.59746165034917,0.0,218.59746165034917
700500,0.0,0.0,218.60390413044465,0.0,218.60390413044465
700530,0.0,0.0,218.6104255145942,0.0,218.6104255145942
700560,0.0,0.0,218.616980492088,0.0,218.616980492088
700590,0.0,0.0,218.62352425144616,0.0,218.62352425144616
700620,0.0,0.0,218.63001307106498,0.0,218.63001307106498
700650,0.0,0.0,218.6364048836956,0.0,218.6364048836956
700680,0.0,0.0,218.64265980780266,0.0,218.64265980780266
700710,0.0,0.0,218.64874063896568,0.0,218.64874063896568
700740,0.0,0.0,218.65461329570473,0.0,218.65461329570473
700770,0.0,0.0,218.6602472142394,0.0,218.6602472142394
700800,0.0,0.0,218.66561568776996,0.0,218.66561568776996
700830,0.0,0.0,218.67069614681128,0.0,218.67069614681128
700860,0.0,0.0,218.67547037755799,0.0,218.67547037755799
700890,0.0,0.0,218.67992467669526,0.0,218.67992467669526
700920,0.0,0.0,218.68404994174483,0.0,218.68404994174483
700950,0.0,0.0,218.68784169671224,0.0,218.68784169671224
700980,0.0,0.0,218.6913000542615,0.0,218.6913000542615
701010,0.0,0.0,218.69442961609525,0.0,218.69442961609525
701040,0.0,0.0,218.69723931430144,0.0,218.69723931430144
701070,0.0,0.0,218.69974223242426,0.0,218.69974223242426
701100,0.0,0.0,218.70204808214697,0.0,218.70204808214697
701130,0.0,0.0,218.7039839699962,0.0,218.7039839699962
701160,0.0,0.0,218.70567303720387,0.0,218.70567303720387
701190,0.0,0.0,218.70714183167232,0.0,218.70714183167232
701220,0.0,0.0,218.70841928483605,0.0,218.70841928483605
701250,0.0,0.0,218.70953626788162,0.0,218.70953626788162
701280,0.0,0.0,218.71052513177676,0.0,218.71052513177676
701310,0.0,0.0,218.7114192374354,0.0,218.7114192374354
701340,0.0,0.0,218.71225248301582,0.0,218.71225248301582
701370,0.0,0.0,218.71305883467048,0.0,218.71305883467048
701400,0.0,0.0,218.71387186712468,0.0,218.71387186712468
701430,0.0,0.0,218.71472431984938,0.0,218.71472431984938
701460,0.0,0.0,218.7156476749696,0.0,218.7156476749696
701490,0.0,0.0,218.7166717613643,0.0,218.7166717613643
701520,0.0,0.0,218.71782439026094,0.0,218.71782439026094
701550,0.0,0.0,218.71913102607098,0.0,218.71913102607098
701580,0.0,0.0,218.72061449624096,0.0,218.72061449624096
701610,0.0,0.0,218.72229474297313,0.0,218.72229474297313
701640,0.0,0.0,218.72418861909713,0.0,218.72418861909713
701670,0.0,0.0,218.72577281979045,0.0,218.72577281979045
701700,0.0,0.0,218.72706123345048,0.0,218.72706123345048
701730,0.0,0.0,218.72807149391025,0.0,218.72807149391025
701760,0.0,0.0,218.72882458487638,0.0,218.72882458487638
701790,0.0,0.0,218.72934457427897,0.0,218.72934457427897
701820,0.0,0.0,218.7296581579486,0.0,218.7296581579486
701850,0.0,0.0,218.72979425344408,0.0,218.72979425344408
701880,0.0,0.0,218.72978355810963,0.0,218.72978355810963
701910,0.0,0.0,218.7296580933389,0.0,218.7296580933389
701940,0.0,0.0,218.72945074108117,0.0,218.72945074108117
701970,0.0,0.0,218.7291947795655,0.0,218.7291947795655
702000,0.0,0.0,218.72892342430032,0.0,218.72892342430032
702030,0.0,0.0,218.728662027485,0.0,218.728662027485
702060,0.0,0.0,218.72842746227053,0.0,218.72842746227053
702090,0.0,0.0,218.72823520263586,0.0,218.72823520263586
702120,0.0,0.0,218.72809913404194,0.0,218.72809913404194
702150,0.0,0.0,218.72803142786236,0.0,218.72803142786236
702180,0.0,0.0,218.72804244089784,0.0,218.72804244089784
702210,0.0,0.0,218.72814064074467,0.0,218.72814064074467
702240,0.0,0.0,218.72833255752758,0.0,218.72833255752758
702270,0.0,0.0,218.7286227621605,0.0,218.7286227621605
702300,0.0,0.0,218.72901387054358,0.0,218.72901387054358
702330,0.0,0.0,218.72950657355588,0.0,218.72950657355588
702360,0.0,0.0,218.7300996915233,0.0,218.7300996915233
702390,0.0,0.0,218.73079025197995,0.0,218.73079025197995
702420,0.0,0.0,218.73157358937647,0.0,218.73157358937647
702450,0.0,0.0,218.73244346482522,0.0,218.73244346482522
702480,0.0,0.0,218.733392203773,0.0,218.733392203773
702510,0.0,0.0,218.73441084955743,0.0,218.73441084955743
702540,0.0,0.0,218.73548933050836,0.0,218.73548933050836
702570,0.0,0.0,218.73661663783952,0.0,218.73661663783952
702600,0.0,0.0,218.73778101196277,0.0,218.73778101196277
702630,0.0,0.0,218.73897013590283,0.0,218.73897013590283
702660,0.0,0.0,218.7401713247379,0.0,218.7401713247379
702690,0.0,0.0,218.74137172951927,0.0,218.74137172951927
702720,0.0,0.0,218.7425585245895,0.0,218.7425585245895
702750,0.0,0.0,218.743719097376,0.0,218.743719097376
702780,0.0,0.0,218.744841229447,0.0,218.744841229447
702810,0.0,0.0,218.74591326810582,0.0,218.74591326810582
702840,0.0,0.0,218.74692428642396,0.0,218.74692428642396
702870,0.0,0.0,218.74786422961768,0.0,218.74786422961768
702900,0.0,0.0,218.748724046366,0.0,218.748724046366
702930,0.0,0.0,218.74949580493922,0.0,218.74949580493922
702960,0.0,0.0,218.75017278629346,0.0,218.75017278629346
702990,0.0,0.0,218.7507495650161,0.0,218.7507495650161
703020,0.0,0.0,218.75122206719752,0.0,218.75122206719752
703050,0.0,0.0,218.75158760924762,0.0,218.75158760924762
703080,0.0,0.0,218.7518449170069,0.0,218.7518449170069
703110,0.0,0.0,218.75199412502639,0.0,218.75199412502639
703140,0.0,0.0,218.75203675660637,0.0,218.75203675660637
703170,0.0,0.0,218.75197568551488,0.0,218.75197568551488
703200,0.0,0.0,218.7518150798698,0.0,218.7518150798698
703230,0.0,0.0,218.7515603297014,0.0,218.7515603297014
703260,0.0,0.0,218.75121795952782,0.0,218.75121795952782
703290,0.0,0.0,218.75079552731398,0.0,218.75079552731398
703320,0.0,0.0,218.75030151153334,0.0,218.75030151153334
703350,0.0,0.0,218.7497451883978,0.0,218.7497451883978
703380,0.0,0.0,218.7491365007181,0.0,218.7491365007181
703410,0.0,0.0,218.74848592079053,0.0,218.74848592079053
703440,0.0,0.0,218.74780430906094,0.0,218.74780430906094
703470,0.0,0.0,218.7471027706328,0.0,218.7471027706328
703500,0.0,0.0,218.7463925116265,0.0,218.7463925116265
703530,0.0,0.0,218.74568470349655,0.0,218.74568470349655
703560,0.0,0.0,218.74499032071327,0.0,218.74499032071327
703590,0.0,0.0,218.74432004445845,0.0,218.74432004445845
703620,0.0,0.0,218.74368411290692,0.0,218.74368411290692
703650,0.0,0.0,218.74309221049535,0.0,218.74309221049535
703680,0.0,0.0,218.7425533611304,0.0,218.7425533611304
703710,0.0,0.0,218.7420758326856,0.0,218.7420758326856
703740,0.0,0.0,218.7416670538318,0.0,218.7416670538318
703770,0.0,0.0,218.74133354380857,0.0,218.74133354380857
703800,0.0,0.0,218.74108085624815,0.0,218.74108085624815
703830,0.0,0.0,218.7409135446375,0.0,218.7409135446375
703860,0.0,0.0,218.74083511168055,0.0,218.74083511168055
703890,0.0,0.0,218.74081695952202,0.0,218.74081695952202
703920,0.0,0.0,218.7408804442611,0.0,218.7408804442611
703950,0.0,0.0,218.7410335839381,0.0,218.7410335839381
703980,0.0,0.0,218.74127937951673,0.0,218.74127937951673
704010,0.0,0.0,218.7416185240166,0.0,218.7416185240166
704040,0.0,0.0,218.74205029704737,0.0,218.74205029704737
704070,0.0,0.0,218.74257288005023,0.0,218.74257288005023
704100,0.0,0.0,218.74318349235315,0.0,218.74318349235315
704130,0.0,0.0,218.74387847731393,0.0,218.74387847731393
704160,0.0,0.0,218.74465337965694,0.0,218.74465337965694
704190,0.0,0.0,218.7455030266318,0.0,218.7455030266318
704220,0.0,0.0,218.7464216160279,0.0,218.7464216160279
704250,0.0,0.0,218.74740281141237,0.0,218.74740281141237
704280,0.0,0.0,218.74843984342988,0.0,218.74843984342988
704310,0.0,0.0,218.74952561619259,0.0,218.74952561619259
704340,0.0,0.0,218.75065281706495,0.0,218.75065281706495
704370,0.0,0.0,218.75181402843205,0.0,218.75181402843205
704400,0.0,0.0,218.75300184004215,0.0,218.75300184004215
704430,0.0,0.0,218.75420896014126,0.0,218.75420896014126
704460,0.0,0.0,218.7554283242083,0.0,218.7554283242083
704490,0.0,0.0,218.75665319956641,0.0,218.75665319956641
704520,0.0,0.0,218.7578772845899,0.0,218.7578772845899
704550,0.0,0.0,218.75909480135996,0.0,218.75909480135996
704580,0.0,0.0,218.76030058018853,0.0,218.76030058018853
704610,0.0,0.0,218.7614901353059,0.0,218.7614901353059
704640,0.0,0.0,218.76265973049846,0.0,218.76265973049846
704670,0.0,0.0,218.76380643407472,0.0,218.76380643407472
704700,0.0,0.0,218.76492816232104,0.0,218.76492816232104
704730,0.0,0.0,218.76600802001954,0.0,218.76600802001954
704760,0.0,0.0,218.7670592606696,0.0,218.7670592606696
704790,0.0,0.0,218.7680835437024,0.0,218.7680835437024
704820,0.0,0.0,218.7690834136995,0.0,218.7690834136995
704850,0.0,0.0,218.77006225700265,0.0,218.77006225700265
704880,0.0,0.0,218.77102424781606,0.0,218.77102424781606
704910,0.0,0.0,218.77197428495066,0.0,218.77197428495066
704940,0.0,0.0,218.7729179199496,0.0,218.7729179199496
704970,0.0,0.0,218.77386127818775,0.0,218.77386127818775
705000,0.0,0.0,218.77481097385814,0.0,218.77481097385814
705030,0.0,0.0,218.7757740202801,0.0,218.7757740202801
705060,0.0,0.0,218.7767577366616,0.0,218.7767577366616
705090,0.0,0.0,218.7777696529602,0.0,218.7777696529602
705120,0.0,0.0,218.77881741389504,0.0,218.77881741389504
